iteration,m_ap,Step,U_MIL_loss,MA_loss,M_MIL_loss,Contrastive_loss,LR
363,0.7463542283688839,363,1.1058427095413208,4.598128318786621,0.12960147857666016,0.623330295085907,0.0001
364,0.7463542283688839,364,0.8978511095046997,4.629907608032227,0.14243966341018677,0.6801373958587646,0.0001
365,0.7463542283688839,365,1.3057231903076172,4.359996795654297,0.22164975106716156,0.6503363847732544,0.0001
366,0.7463542283688839,366,1.2511581182479858,4.332427501678467,0.20376290380954742,0.7204190492630005,0.0001
367,0.7463542283688839,367,0.8798114657402039,4.467025279998779,0.1397739201784134,0.6375792026519775,0.0001
368,0.7463542283688839,368,0.9710665941238403,4.745425224304199,0.1487625241279602,0.6622974872589111,0.0001
369,0.7463542283688839,369,0.8760542869567871,4.518115043640137,0.10306178778409958,0.7067500352859497,0.0001
370,0.7463542283688839,370,1.0859031677246094,4.271931171417236,0.19030918180942535,0.5261594653129578,0.0001
371,0.7463542283688839,371,1.079545021057129,4.591178894042969,0.1485460102558136,0.6524851322174072,0.0001
372,0.7463542283688839,372,1.3703405857086182,4.668530464172363,0.1692325621843338,0.607201099395752,0.0001
373,0.7463542283688839,373,1.2275924682617188,4.481327533721924,0.23133055865764618,0.6709962487220764,0.0001
374,0.7463542283688839,374,1.096875786781311,4.2283430099487305,0.2405557632446289,0.7298372387886047,0.0001
375,0.7463542283688839,375,1.252437949180603,4.447693347930908,0.2570948302745819,0.6414504051208496,0.0001
376,0.7463542283688839,376,1.0544637441635132,4.696070194244385,0.13684077560901642,0.6539334058761597,0.0001
377,0.7463542283688839,377,1.0668619871139526,4.625552177429199,0.165375217795372,0.5065682530403137,0.0001
378,0.7463542283688839,378,0.9452416896820068,4.807258605957031,0.20458656549453735,0.5953724980354309,0.0001
379,0.7463542283688839,379,0.9201004505157471,4.529288291931152,0.15067017078399658,0.757800817489624,0.0001
380,0.7463542283688839,380,1.3389582633972168,4.558984279632568,0.21103888750076294,0.6240187883377075,0.0001
381,0.7463542283688839,381,1.090415596961975,4.326854228973389,0.21281802654266357,0.5949901342391968,0.0001
382,0.7463542283688839,382,0.9723054766654968,4.167418003082275,0.12345383316278458,0.6598873138427734,0.0001
383,0.7463542283688839,383,1.1217403411865234,4.701661109924316,0.19665531814098358,0.659827470779419,0.0001
384,0.7463542283688839,384,1.0615566968917847,4.347266674041748,0.18222928047180176,0.6379684209823608,0.0001
385,0.7463542283688839,385,0.9185724258422852,4.403750419616699,0.14576898515224457,0.587870717048645,0.0001
386,0.7463542283688839,386,0.6906542181968689,4.683654308319092,0.061599940061569214,0.6453973054885864,0.0001
387,0.7463542283688839,387,1.0634713172912598,4.221518516540527,0.22345489263534546,0.698732852935791,0.0001
388,0.7463542283688839,388,0.8788108825683594,4.3154215812683105,0.09762217849493027,0.7900832891464233,0.0001
389,0.7463542283688839,389,1.4012843370437622,4.222251892089844,0.3018994927406311,0.7212873101234436,0.0001
390,0.7463542283688839,390,0.8053191900253296,4.212687015533447,0.17540845274925232,0.8124571442604065,0.0001
391,0.7463542283688839,391,0.9764882922172546,4.36477518081665,0.1640397012233734,0.7128177881240845,0.0001
392,0.7463542283688839,392,1.1554346084594727,4.4841084480285645,0.1746235191822052,0.739730715751648,0.0001
393,0.7463542283688839,393,0.9854382872581482,4.0413336753845215,0.18854114413261414,0.6551594734191895,0.0001
394,0.7463542283688839,394,1.2623684406280518,4.3829216957092285,0.21820655465126038,0.6734874248504639,0.0001
395,0.7463542283688839,395,0.6949291229248047,4.191944122314453,0.10479508340358734,0.7387478947639465,0.0001
396,0.7463542283688839,396,1.2149038314819336,4.4296064376831055,0.19040489196777344,0.6740119457244873,0.0001
397,0.7463542283688839,397,1.3179911375045776,4.391879081726074,0.16885186731815338,0.6621534824371338,0.0001
398,0.7463542283688839,398,0.8315292596817017,4.265501022338867,0.12920579314231873,0.7339237332344055,0.0001
399,0.7463542283688839,399,0.8566017746925354,4.489107608795166,0.09162449836730957,0.7946584820747375,0.0001
400,0.78891539010841,400,1.3792622089385986,4.346846580505371,0.19124941527843475,0.6710267663002014,0.0001
401,0.78891539010841,401,1.1567267179489136,4.358865737915039,0.26694831252098083,0.6046319007873535,0.0001
402,0.78891539010841,402,1.4022893905639648,4.372084617614746,0.31516584753990173,0.5486610531806946,0.0001
403,0.78891539010841,403,1.1238720417022705,4.531280517578125,0.15107683837413788,0.58278489112854,0.0001
404,0.78891539010841,404,1.0000700950622559,4.142298221588135,0.17888502776622772,0.7460089325904846,0.0001
405,0.78891539010841,405,0.8491677045822144,4.4770402908325195,0.13636088371276855,0.7418113946914673,0.0001
406,0.78891539010841,406,0.8183199763298035,4.417859077453613,0.13376885652542114,0.6719495058059692,0.0001
407,0.78891539010841,407,1.2900499105453491,4.694637775421143,0.20551428198814392,0.6811118125915527,0.0001
408,0.78891539010841,408,0.9365589618682861,4.247170448303223,0.1523534208536148,0.6506454944610596,0.0001
409,0.78891539010841,409,1.2475953102111816,4.744704723358154,0.2379516065120697,0.6263411641120911,0.0001
410,0.78891539010841,410,0.9871681928634644,4.369792461395264,0.14084511995315552,0.7314159870147705,0.0001
411,0.78891539010841,411,1.1071720123291016,4.176213264465332,0.16537146270275116,0.7084164023399353,0.0001
412,0.78891539010841,412,1.0842387676239014,4.186748027801514,0.15582387149333954,0.6451899409294128,0.0001
413,0.78891539010841,413,1.345005750656128,4.319649696350098,0.2637289762496948,0.5217580795288086,0.0001
414,0.78891539010841,414,1.0039423704147339,4.274758815765381,0.17299142479896545,0.6531617045402527,0.0001
415,0.78891539010841,415,1.0406839847564697,4.3659467697143555,0.11613184213638306,0.6957736015319824,0.0001
416,0.78891539010841,416,1.0242482423782349,4.484884738922119,0.1151776984333992,0.7389522194862366,0.0001
417,0.78891539010841,417,1.1327149868011475,4.586546421051025,0.22489890456199646,0.714627742767334,0.0001
418,0.78891539010841,418,0.9384092688560486,4.391135215759277,0.16862165927886963,0.7209489345550537,0.0001
419,0.78891539010841,419,1.1199009418487549,4.271795272827148,0.10148255527019501,0.6266880631446838,0.0001
420,0.78891539010841,420,1.226180076599121,4.197389125823975,0.17392094433307648,0.7542491555213928,0.0001
421,0.78891539010841,421,1.235478162765503,4.148961067199707,0.16738197207450867,0.6342999935150146,0.0001
422,0.78891539010841,422,0.9704872369766235,4.3874077796936035,0.12096131592988968,0.7169381380081177,0.0001
423,0.78891539010841,423,1.0890312194824219,4.298466682434082,0.23956333100795746,0.6449577808380127,0.0001
424,0.78891539010841,424,1.3078761100769043,4.088582992553711,0.24664723873138428,0.6948685050010681,0.0001
425,0.78891539010841,425,0.9178517460823059,4.051351547241211,0.11310576647520065,0.6366680264472961,0.0001
426,0.78891539010841,426,1.024783730506897,4.312605857849121,0.18019258975982666,0.6995651721954346,0.0001
427,0.78891539010841,427,0.9790064096450806,4.135075569152832,0.1980794221162796,0.7858210802078247,0.0001
428,0.78891539010841,428,0.860730767250061,4.681027412414551,0.11980277299880981,0.7308889627456665,0.0001
429,0.78891539010841,429,1.1133877038955688,4.386174201965332,0.1379050463438034,0.7051290273666382,0.0001
430,0.78891539010841,430,1.1082395315170288,4.292943954467773,0.12649434804916382,0.7428410053253174,0.0001
431,0.78891539010841,431,0.9552057981491089,4.204697608947754,0.14978988468647003,0.7545008659362793,0.0001
432,0.78891539010841,432,1.3517725467681885,4.141048431396484,0.2727302014827728,0.6880699992179871,0.0001
433,0.78891539010841,433,1.2140130996704102,4.180381774902344,0.2173929661512375,0.5935279130935669,0.0001
434,0.78891539010841,434,0.855643630027771,4.266867160797119,0.16244596242904663,0.6957978010177612,0.0001
435,0.78891539010841,435,0.9568959474563599,4.556460380554199,0.19182655215263367,0.7427117228507996,0.0001
436,0.78891539010841,436,0.9839411973953247,4.4459052085876465,0.14396578073501587,0.7407696843147278,0.0001
437,0.78891539010841,437,1.182734489440918,4.438645362854004,0.11266928911209106,0.7144776582717896,0.0001
438,0.78891539010841,438,1.3825173377990723,4.09769868850708,0.39965277910232544,0.5860693454742432,0.0001
439,0.78891539010841,439,1.0179266929626465,4.353878021240234,0.14369329810142517,0.6923785209655762,0.0001
440,0.78891539010841,440,1.0122326612472534,4.006633281707764,0.14048446714878082,0.6619059443473816,0.0001
441,0.78891539010841,441,1.313218116760254,4.306351184844971,0.2818988263607025,0.673851490020752,0.0001
442,0.78891539010841,442,1.2504379749298096,4.590097904205322,0.22483375668525696,0.6523938179016113,0.0001
443,0.78891539010841,443,1.1235880851745605,4.634305000305176,0.16991731524467468,0.6039990186691284,0.0001
444,0.78891539010841,444,1.2708728313446045,4.35507869720459,0.20799152553081512,0.654972493648529,0.0001
445,0.78891539010841,445,1.1300127506256104,4.327645301818848,0.2643519341945648,0.616658091545105,0.0001
446,0.78891539010841,446,1.5829426050186157,4.124702453613281,0.32225772738456726,0.5988688468933105,0.0001
447,0.78891539010841,447,0.9081783294677734,4.318285942077637,0.14521178603172302,0.7206279635429382,0.0001
448,0.78891539010841,448,1.1922142505645752,4.277329444885254,0.21485188603401184,0.5666887760162354,0.0001
449,0.78891539010841,449,1.1268917322158813,4.258919715881348,0.21101653575897217,0.6261811256408691,0.0001
450,0.78891539010841,450,0.9205141663551331,4.539589881896973,0.185498908162117,0.5581468343734741,0.0001
451,0.78891539010841,451,1.2292444705963135,4.587471008300781,0.18776902556419373,0.5718061327934265,0.0001
452,0.78891539010841,452,0.990830659866333,4.368694305419922,0.19998419284820557,0.6614739894866943,0.0001
453,0.78891539010841,453,0.7673526406288147,4.377492427825928,0.130909264087677,0.6918044686317444,0.0001
454,0.78891539010841,454,0.9476426243782043,4.366817951202393,0.15486791729927063,0.6921567916870117,0.0001
455,0.78891539010841,455,0.8040660619735718,4.489645481109619,0.07745423913002014,0.7083780169487,0.0001
456,0.78891539010841,456,1.4701879024505615,3.922213554382324,0.22174128890037537,0.6058547496795654,0.0001
457,0.78891539010841,457,1.0080132484436035,4.487102031707764,0.12362666428089142,0.7491680979728699,0.0001
458,0.78891539010841,458,1.0807807445526123,3.9483954906463623,0.23668260872364044,0.6344463229179382,0.0001
459,0.78891539010841,459,1.3960256576538086,4.2703938484191895,0.22947104275226593,0.5785340070724487,0.0001
460,0.78891539010841,460,1.0180646181106567,4.111223220825195,0.21181252598762512,0.6513685584068298,0.0001
461,0.78891539010841,461,0.9994702935218811,4.068028450012207,0.16267237067222595,0.6237517595291138,0.0001
462,0.78891539010841,462,0.8279762268066406,4.57166051864624,0.174864262342453,0.737406313419342,0.0001
463,0.78891539010841,463,1.2245662212371826,4.067097187042236,0.15596497058868408,0.6651105880737305,0.0001
464,0.78891539010841,464,1.6348893642425537,4.599106311798096,0.3503550887107849,0.6777997612953186,0.0001
465,0.78891539010841,465,1.3712717294692993,4.560511589050293,0.1735536903142929,0.6769202947616577,0.0001
466,0.78891539010841,466,0.9065953493118286,4.362237453460693,0.1596280038356781,0.754371166229248,0.0001
467,0.78891539010841,467,1.0760040283203125,4.500226974487305,0.15071967244148254,0.5239742398262024,0.0001
468,0.78891539010841,468,1.0892411470413208,4.105952739715576,0.10077445209026337,0.6843700408935547,0.0001
469,0.78891539010841,469,1.0828251838684082,4.060216903686523,0.206283301115036,0.6410471200942993,0.0001
470,0.78891539010841,470,1.3681995868682861,3.912947654724121,0.2958374619483948,0.5453193187713623,0.0001
471,0.78891539010841,471,1.0134427547454834,4.183088779449463,0.195173442363739,0.6306542158126831,0.0001
472,0.78891539010841,472,1.0705701112747192,4.124030590057373,0.1792900264263153,0.7075759172439575,0.0001
473,0.78891539010841,473,0.9667573571205139,4.143520355224609,0.19188952445983887,0.741352915763855,0.0001
474,0.78891539010841,474,0.9306004047393799,4.228239059448242,0.15721362829208374,0.7200136780738831,0.0001
475,0.78891539010841,475,1.281484842300415,4.092472076416016,0.26645922660827637,0.6369976997375488,0.0001
476,0.78891539010841,476,1.1292638778686523,3.9383184909820557,0.1810750663280487,0.6557021141052246,0.0001
477,0.78891539010841,477,1.0108575820922852,4.1783833503723145,0.20829901099205017,0.6024693846702576,0.0001
478,0.78891539010841,478,1.4789445400238037,4.081218719482422,0.3640596866607666,0.5614627599716187,0.0001
479,0.78891539010841,479,0.9866048693656921,4.130105018615723,0.21408669650554657,0.5681039094924927,0.0001
480,0.78891539010841,480,0.8272411823272705,4.136418342590332,0.11170568317174911,0.5637867450714111,0.0001
481,0.78891539010841,481,0.986382246017456,4.219850063323975,0.197705939412117,0.6156442165374756,0.0001
482,0.78891539010841,482,1.1010677814483643,4.7492146492004395,0.21351872384548187,0.6802220940589905,0.0001
483,0.78891539010841,483,1.5819004774093628,4.707032203674316,0.40122586488723755,0.6711636781692505,0.0001
484,0.78891539010841,484,1.4089045524597168,4.384420871734619,0.34894585609436035,0.6781014204025269,0.0001
485,0.78891539010841,485,1.0010868310928345,3.8361916542053223,0.16721270978450775,0.6767626404762268,0.0001
486,0.78891539010841,486,1.1186718940734863,4.0734028816223145,0.2478215992450714,0.4967123866081238,0.0001
487,0.78891539010841,487,1.4037578105926514,4.056441307067871,0.3718456029891968,0.5820553302764893,0.0001
488,0.78891539010841,488,0.8507471680641174,3.961740255355835,0.13882581889629364,0.6631865501403809,0.0001
489,0.78891539010841,489,1.419533371925354,3.727475643157959,0.34852170944213867,0.49219298362731934,0.0001
490,0.78891539010841,490,0.9612871408462524,3.9491052627563477,0.1912321150302887,0.5744611024856567,0.0001
491,0.78891539010841,491,1.0893738269805908,4.384571552276611,0.23192960023880005,0.6722917556762695,0.0001
492,0.78891539010841,492,0.844632625579834,4.111013412475586,0.19492921233177185,0.6575522422790527,0.0001
493,0.78891539010841,493,1.3329163789749146,4.306408405303955,0.4318142831325531,0.6408631205558777,0.0001
494,0.78891539010841,494,0.7676008939743042,4.031557083129883,0.14396041631698608,0.6690938472747803,0.0001
495,0.78891539010841,495,0.7465788125991821,3.8238308429718018,0.12620443105697632,0.6727267503738403,0.0001
496,0.78891539010841,496,1.068800449371338,3.719848871231079,0.16236081719398499,0.5946251749992371,0.0001
497,0.78891539010841,497,1.2872085571289062,3.949002981185913,0.19482865929603577,0.5586059093475342,0.0001
498,0.78891539010841,498,1.1793822050094604,3.6559672355651855,0.27048009634017944,0.5217595100402832,0.0001
499,0.78891539010841,499,1.4674031734466553,4.069275379180908,0.25303128361701965,0.6567877531051636,0.0001
500,0.7896812924868959,500,1.2689719200134277,3.741995334625244,0.2173684686422348,0.6402269005775452,0.0001
501,0.7896812924868959,501,0.9043952822685242,3.802508592605591,0.14530795812606812,0.677509069442749,0.0001
502,0.7896812924868959,502,0.6652326583862305,3.9758107662200928,0.11308606714010239,0.6844947338104248,0.0001
503,0.7896812924868959,503,0.9186194539070129,3.639209508895874,0.21096312999725342,0.7124472856521606,0.0001
504,0.7896812924868959,504,0.9825426340103149,4.221066951751709,0.092353455722332,0.7489967346191406,0.0001
505,0.7896812924868959,505,0.8449299335479736,4.469626426696777,0.13383159041404724,0.7680275440216064,0.0001
506,0.7896812924868959,506,0.9306598901748657,4.377285957336426,0.09923222661018372,0.7815694808959961,0.0001
507,0.7896812924868959,507,0.9475582838058472,3.574622869491577,0.1403961181640625,0.6780691146850586,0.0001
508,0.7896812924868959,508,0.7297996878623962,4.175182342529297,0.10046559572219849,0.6195125579833984,0.0001
509,0.7896812924868959,509,1.2814871072769165,4.579050540924072,0.34989112615585327,0.5810678601264954,0.0001
510,0.7896812924868959,510,1.0402119159698486,3.859886407852173,0.04942001402378082,0.6890050172805786,0.0001
511,0.7896812924868959,511,1.2501026391983032,4.128733158111572,0.17255547642707825,0.7181667685508728,0.0001
512,0.7896812924868959,512,0.8002996444702148,4.225924015045166,0.07967175543308258,0.6968658566474915,0.0001
513,0.7896812924868959,513,0.8355307579040527,4.539308071136475,0.09227453172206879,0.6964404582977295,0.0001
514,0.7896812924868959,514,0.9141811728477478,4.405928611755371,0.1344289779663086,0.7706828713417053,0.0001
515,0.7896812924868959,515,0.7406275868415833,4.562342643737793,0.03283269703388214,0.7363538146018982,0.0001
516,0.7896812924868959,516,1.036435604095459,4.3830485343933105,0.13186493515968323,0.6803299784660339,0.0001
517,0.7896812924868959,517,0.9861273765563965,4.630001544952393,0.17033806443214417,0.6758813858032227,0.0001
518,0.7896812924868959,518,1.2955265045166016,4.619450092315674,0.26148590445518494,0.5937970876693726,0.0001
519,0.7896812924868959,519,0.9048324227333069,4.558109283447266,0.1292678713798523,0.6980140209197998,0.0001
520,0.7896812924868959,520,1.2620137929916382,4.685914993286133,0.14168594777584076,0.642404317855835,0.0001
521,0.7896812924868959,521,0.8991116285324097,4.7097649574279785,0.09542487561702728,0.6549453735351562,0.0001
522,0.7896812924868959,522,1.1083314418792725,4.6401238441467285,0.2328970730304718,0.6585216522216797,0.0001
523,0.7896812924868959,523,1.147578477859497,4.6113810539245605,0.21081587672233582,0.720231831073761,0.0001
524,0.7896812924868959,524,1.1608214378356934,4.486832618713379,0.2381262630224228,0.7439993619918823,0.0001
525,0.7896812924868959,525,1.1180135011672974,4.740349769592285,0.31989285349845886,0.7153055667877197,0.0001
526,0.7896812924868959,526,0.935012698173523,4.6693596839904785,0.10640548169612885,0.6942836046218872,0.0001
527,0.7896812924868959,527,0.8336745500564575,4.694956302642822,0.0844011902809143,0.6672011017799377,0.0001
528,0.7896812924868959,528,1.5283782482147217,4.514866828918457,0.42195242643356323,0.5403670072555542,0.0001
529,0.7896812924868959,529,0.9326257705688477,4.310528755187988,0.11837959289550781,0.7007726430892944,0.0001
530,0.7896812924868959,530,0.83899986743927,4.604375839233398,0.16317680478096008,0.6625409126281738,0.0001
531,0.7896812924868959,531,0.8031367063522339,4.599620342254639,0.12758153676986694,0.6381040811538696,0.0001
532,0.7896812924868959,532,0.8954261541366577,4.806978225708008,0.15994727611541748,0.7619359493255615,0.0001
533,0.7896812924868959,533,0.8652114272117615,4.664158344268799,0.15649846196174622,0.7179476022720337,0.0001
534,0.7896812924868959,534,0.9409915208816528,4.129828929901123,0.1598711907863617,0.6514590382575989,0.0001
535,0.7896812924868959,535,0.6360737085342407,4.201137542724609,0.1386251300573349,0.5364481210708618,0.0001
536,0.7896812924868959,536,0.6404739618301392,4.139100074768066,0.13057078421115875,0.5175520181655884,0.0001
537,0.7896812924868959,537,0.8426609039306641,4.034109115600586,0.10847294330596924,0.5983287692070007,0.0001
538,0.7896812924868959,538,1.299013376235962,4.530494213104248,0.1848549246788025,0.6964297294616699,0.0001
539,0.7896812924868959,539,1.1577786207199097,4.212251663208008,0.23551836609840393,0.7608727216720581,0.0001
540,0.7896812924868959,540,1.4451167583465576,4.57849645614624,0.3430192470550537,0.6824889183044434,0.0001
541,0.7896812924868959,541,1.013242244720459,3.983962297439575,0.1345202624797821,0.6977947950363159,0.0001
542,0.7896812924868959,542,1.1651731729507446,3.9180243015289307,0.17308373749256134,0.6288504004478455,0.0001
543,0.7896812924868959,543,0.7885364294052124,4.4140305519104,0.07263590395450592,0.6474677324295044,0.0001
544,0.7896812924868959,544,1.0597612857818604,4.284386157989502,0.09908198565244675,0.6614965200424194,0.0001
545,0.7896812924868959,545,0.9163777232170105,4.170555114746094,0.24722471833229065,0.6066270470619202,0.0001
546,0.7896812924868959,546,0.8349155187606812,4.364656448364258,0.16998213529586792,0.644108772277832,0.0001
547,0.7896812924868959,547,1.388973355293274,4.238809108734131,0.2693534791469574,0.700587809085846,0.0001
548,0.7896812924868959,548,0.7874293327331543,4.310049057006836,0.12807801365852356,0.7013992071151733,0.0001
549,0.7896812924868959,549,0.8382304310798645,4.284031391143799,0.1163177639245987,0.7095760107040405,0.0001
550,0.7896812924868959,550,1.1550734043121338,4.179549694061279,0.2208719700574875,0.6703322529792786,0.0001
551,0.7896812924868959,551,1.1182341575622559,3.869415760040283,0.1269313097000122,0.6150991916656494,0.0001
552,0.7896812924868959,552,0.725695013999939,4.4836506843566895,0.07598941773176193,0.7418836355209351,0.0001
553,0.7896812924868959,553,0.7389082312583923,3.893221139907837,0.0588272362947464,0.600482702255249,0.0001
554,0.7896812924868959,554,0.9395810961723328,4.5589823722839355,0.18696609139442444,0.576688826084137,0.0001
555,0.7896812924868959,555,1.0781816244125366,3.837824821472168,0.20136301219463348,0.6678658723831177,0.0001
556,0.7896812924868959,556,1.1876578330993652,3.9951283931732178,0.14175617694854736,0.64579176902771,0.0001
557,0.7896812924868959,557,0.818638265132904,4.0590739250183105,0.09703299403190613,0.651743471622467,0.0001
558,0.7896812924868959,558,0.9002352952957153,4.044799327850342,0.20184028148651123,0.5944060683250427,0.0001
559,0.7896812924868959,559,1.0424200296401978,4.022696495056152,0.1740717887878418,0.658128023147583,0.0001
560,0.7896812924868959,560,1.3102636337280273,4.003861904144287,0.30225130915641785,0.6256619095802307,0.0001
561,0.7896812924868959,561,0.9516727924346924,3.7594974040985107,0.10449421405792236,0.6933678388595581,0.0001
562,0.7896812924868959,562,0.9867116808891296,4.148666858673096,0.15883612632751465,0.7330245971679688,0.0001
563,0.7896812924868959,563,0.6802189946174622,3.7376112937927246,0.09132270514965057,0.7408971190452576,0.0001
564,0.7896812924868959,564,1.2813084125518799,3.9236974716186523,0.3102957010269165,0.642650842666626,0.0001
565,0.7896812924868959,565,0.8497751951217651,4.24645471572876,0.1074640303850174,0.6902575492858887,0.0001
566,0.7896812924868959,566,0.9824559688568115,4.489929676055908,0.08358392864465714,0.6878479719161987,0.0001
567,0.7896812924868959,567,1.0418791770935059,3.9958388805389404,0.18506768345832825,0.7470619082450867,0.0001
568,0.7896812924868959,568,1.237170934677124,4.627754211425781,0.22340892255306244,0.7471665143966675,0.0001
569,0.7896812924868959,569,0.9900554418563843,4.029379844665527,0.16021780669689178,0.7106385231018066,0.0001
570,0.7896812924868959,570,1.2164276838302612,4.09326171875,0.19124780595302582,0.6141661405563354,0.0001
571,0.7896812924868959,571,1.039989948272705,4.346376419067383,0.1452006697654724,0.7468581199645996,0.0001
572,0.7896812924868959,572,1.1696406602859497,3.9434854984283447,0.16570188105106354,0.6371588706970215,0.0001
573,0.7896812924868959,573,0.9625881910324097,3.9421088695526123,0.07931138575077057,0.7105013132095337,0.0001
574,0.7896812924868959,574,1.2677412033081055,3.664539098739624,0.1750345230102539,0.6953694820404053,0.0001
575,0.7896812924868959,575,0.6369931101799011,4.058809757232666,0.10745122283697128,0.7199264168739319,0.0001
576,0.7896812924868959,576,0.9680948257446289,3.541227102279663,0.1425614207983017,0.6477748155593872,0.0001
577,0.7896812924868959,577,1.80166494846344,4.267159938812256,0.428958535194397,0.5247212648391724,0.0001
578,0.7896812924868959,578,1.0125768184661865,4.027416706085205,0.18406620621681213,0.6955001354217529,0.0001
579,0.7896812924868959,579,0.8591324090957642,4.6289143562316895,0.10430419445037842,0.6868895888328552,0.0001
580,0.7896812924868959,580,0.8206181526184082,4.671142578125,0.17787089943885803,0.7007081508636475,0.0001
581,0.7896812924868959,581,0.9425187110900879,4.518117904663086,0.14104478061199188,0.764917254447937,0.0001
582,0.7896812924868959,582,0.9869413375854492,3.8763339519500732,0.16594292223453522,0.6407428979873657,0.0001
583,0.7896812924868959,583,0.8900261521339417,3.9855661392211914,0.13534636795520782,0.660352349281311,0.0001
584,0.7896812924868959,584,0.8112377524375916,4.693897724151611,0.07770279794931412,0.6993325352668762,0.0001
585,0.7896812924868959,585,1.1728363037109375,4.022000789642334,0.13815735280513763,0.6937336921691895,0.0001
586,0.7896812924868959,586,0.8579119443893433,3.757502555847168,0.07481645047664642,0.6537554860115051,0.0001
587,0.7896812924868959,587,1.2447059154510498,4.782461643218994,0.12045511603355408,0.5474231243133545,0.0001
588,0.7896812924868959,588,0.9607150554656982,4.166344165802002,0.12307198345661163,0.7165042161941528,0.0001
589,0.7896812924868959,589,1.0788482427597046,4.425534725189209,0.18806740641593933,0.7337706089019775,0.0001
590,0.7896812924868959,590,0.7494907379150391,4.665256500244141,0.08456985652446747,0.720004677772522,0.0001
591,0.7896812924868959,591,1.0085992813110352,3.8206369876861572,0.16060319542884827,0.6999783515930176,0.0001
592,0.7896812924868959,592,0.9683218002319336,4.503086566925049,0.10341690480709076,0.7467262744903564,0.0001
593,0.7896812924868959,593,0.7469595670700073,4.899751663208008,0.059809066355228424,0.7039322853088379,0.0001
594,0.7896812924868959,594,1.1532808542251587,4.337865829467773,0.17410418391227722,0.5942031145095825,0.0001
595,0.7896812924868959,595,1.3003557920455933,4.270299434661865,0.284529447555542,0.6333531141281128,0.0001
596,0.7896812924868959,596,1.1809027194976807,3.5962140560150146,0.22762611508369446,0.8013773560523987,0.0001
597,0.7896812924868959,597,0.8780972957611084,4.073490142822266,0.11854564398527145,0.6543738842010498,0.0001
598,0.7896812924868959,598,0.995781660079956,4.099902153015137,0.12458208948373795,0.7336026430130005,0.0001
599,0.7896812924868959,599,1.2680875062942505,4.2517409324646,0.1807084083557129,0.6244513392448425,0.0001
600,0.8071991989024214,600,1.073988914489746,4.134491443634033,0.11569758504629135,0.7653266787528992,0.0001
601,0.8071991989024214,601,0.7568907141685486,4.088408470153809,0.04892873018980026,0.6546885967254639,0.0001
602,0.8071991989024214,602,1.0750824213027954,4.099689483642578,0.20683953166007996,0.5140449404716492,0.0001
603,0.8071991989024214,603,1.2210487127304077,4.625399112701416,0.212021604180336,0.6476989984512329,0.0001
604,0.8071991989024214,604,1.3594536781311035,4.0374755859375,0.23104269802570343,0.7420951724052429,0.0001
605,0.8071991989024214,605,0.9403442144393921,4.604335308074951,0.12276816368103027,0.6961175203323364,0.0001
606,0.8071991989024214,606,0.9901662468910217,4.569295883178711,0.10585372149944305,0.6779592037200928,0.0001
607,0.8071991989024214,607,1.257544755935669,4.724875450134277,0.13880690932273865,0.5810313820838928,0.0001
608,0.8071991989024214,608,1.2154581546783447,4.463916778564453,0.16308578848838806,0.7136704325675964,0.0001
609,0.8071991989024214,609,1.180103063583374,4.8224287033081055,0.21034418046474457,0.6782980561256409,0.0001
610,0.8071991989024214,610,1.082472562789917,4.545009613037109,0.1002521812915802,0.6873145699501038,0.0001
611,0.8071991989024214,611,1.132028579711914,4.49161434173584,0.19080017507076263,0.5928555727005005,0.0001
612,0.8071991989024214,612,1.0177489519119263,4.42789363861084,0.15531803667545319,0.6931102275848389,0.0001
613,0.8071991989024214,613,0.8554832935333252,4.448334217071533,0.0792883038520813,0.7125222086906433,0.0001
614,0.8071991989024214,614,1.1824136972427368,4.399524688720703,0.1728469729423523,0.5316268801689148,0.0001
615,0.8071991989024214,615,0.9541349411010742,4.37908935546875,0.0995519757270813,0.7316701412200928,0.0001
616,0.8071991989024214,616,0.9818032383918762,3.580752372741699,0.1570032835006714,0.6662812232971191,0.0001
617,0.8071991989024214,617,1.1275705099105835,4.051581382751465,0.14211398363113403,0.6226639151573181,0.0001
618,0.8071991989024214,618,1.0972130298614502,4.379375457763672,0.09793152660131454,0.664201557636261,0.0001
619,0.8071991989024214,619,0.5022878050804138,4.227393627166748,0.049826160073280334,0.7226003408432007,0.0001
620,0.8071991989024214,620,0.6900728940963745,3.997332811355591,0.0520884245634079,0.7535700798034668,0.0001
621,0.8071991989024214,621,0.9118108749389648,4.296815395355225,0.18194478750228882,0.7142416834831238,0.0001
622,0.8071991989024214,622,1.0619674921035767,4.68613862991333,0.19422712922096252,0.7313417196273804,0.0001
623,0.8071991989024214,623,1.1500903367996216,3.948258638381958,0.1766257882118225,0.6381963491439819,0.0001
624,0.8071991989024214,624,1.23102605342865,4.018579006195068,0.221694216132164,0.6356296539306641,0.0001
625,0.8071991989024214,625,0.7402650117874146,4.049968242645264,0.06076452136039734,0.7094285488128662,0.0001
626,0.8071991989024214,626,0.7658455967903137,4.090053558349609,0.05990880727767944,0.7280956506729126,0.0001
627,0.8071991989024214,627,0.871596097946167,4.155085563659668,0.17141976952552795,0.7822010517120361,0.0001
